"('Date', '')","('Close', 'MSFT')","('High', 'MSFT')","('Low', 'MSFT')","('Open', 'MSFT')","('Volume', 'MSFT')"
1986-04-17,0.06416123360395432,0.06416123360395432,0.06363101075643197,0.06363101075643197,22003200
1986-04-18,0.062040358781814575,0.06416125073829061,0.061509525927711216,0.06416125073829061,21628800
1986-04-21,0.062040358781814575,0.0625705817709336,0.0604490799494732,0.06204035878181458,22924800
1986-04-22,0.060979314148426056,0.06204037018670247,0.060979314148426056,0.06204037018670247,15552000
1986-04-23,0.0612444244325161,0.06150953825582694,0.060449092065047845,0.06097931516043739,15609600
1986-04-24,0.0673425942659378,0.06840304033224794,0.06097930800304207,0.0612444172440038,62352000
1986-04-25,0.07158499956130981,0.0745012289741221,0.06787282788520278,0.06787282788520278,85795200
1986-04-28,0.07211519032716751,0.07264541320516983,0.07105413470630632,0.07158496744916519,28886400
1986-04-29,0.06999371200799942,0.07211521408374164,0.06946348895532824,0.07211521408374164,30326400
1986-04-30,0.06840306520462036,0.07052395810842883,0.06681239552676402,0.06999373488247672,30902400
1986-05-01,0.0673425942659378,0.06840304033224794,0.06628214819962769,0.06840304033224794,54345600
1986-05-02,0.0673425942659378,0.06840304033224794,0.06681237123278275,0.0673425942659378,20246400
1986-05-05,0.06681236624717712,0.06734258924076642,0.06681236624717712,0.06734258924076642,3254400
1986-05-06,0.0673425942659378,0.06840304033224794,0.0673425942659378,0.0673425942659378,9734400
1986-05-07,0.0673425942659378,0.06787281729909286,0.06628214819962769,0.0673425942659378,5155200
1986-05-08,0.06787284463644028,0.06787284463644028,0.06681239814301096,0.06734262138972562,3542400
1986-05-09,0.0673425942659378,0.06787281729909286,0.0673425942659378,0.06787281729909286,6076800
1986-05-12,0.06787284463644028,0.06946351437658424,0.06734262138972562,0.06734262138972562,10483200
1986-05-13,0.06840306520462036,0.06893328843057248,0.06787284197866825,0.06787284197866825,3830400
1986-05-14,0.06787284463644028,0.06840306788315492,0.06787284463644028,0.06840306788315492,9302400
1986-05-15,0.06787284463644028,0.06893329112986958,0.06787284463644028,0.06787284463644028,3801600
1986-05-16,0.06840306520462036,0.06999373488247672,0.06787284197866825,0.06787284197866825,11952000
1986-05-19,0.0673425942659378,0.06840304033224794,0.06681237123278275,0.06840304033224794,11001600
1986-05-20,0.06681236624717712,0.06734258924076642,0.06628214325358783,0.06734258924076642,61977600
1986-05-21,0.06575193256139755,0.0673426018397606,0.06575193256139755,0.0668123787469729,8092800
1986-05-22,0.06575193256139755,0.06628215565418523,0.06575193256139755,0.06575193256139755,4406400
1986-05-23,0.06575193256139755,0.0668123787469729,0.06575193256139755,0.06575193256139755,4089600
1986-05-27,0.06787284463644028,0.06787284463644028,0.06575195164958166,0.06575195164958166,13881600
1986-05-28,0.06999371200799942,0.06999371200799942,0.06787281979731466,0.06787281979731466,15523200
1986-05-29,0.07158499956130981,0.0726454457930175,0.06946349723276432,0.06999372034861816,45676800
1986-05-30,0.07423612475395203,0.07529657112298459,0.0721152320158869,0.0721152320158869,27072000
1986-06-02,0.07211519032716751,0.07423608183917678,0.07211519032716751,0.07423608183917678,19728000
1986-06-03,0.07211519032716751,0.07211519032716751,0.07105413470630632,0.07211519032716751,5011200
1986-06-04,0.07158499956130981,0.0726454457930175,0.07105416658032584,0.07211522267716365,4723200
1986-06-05,0.07264542579650879,0.07264542579650879,0.07105414702183535,0.07158497985670133,13708800
1986-06-06,0.07264542579650879,0.07264542579650879,0.07158497985670133,0.07264542579650879,3427200
1986-06-09,0.06946352124214172,0.07264547090220426,0.06946352124214172,0.07264547090220426,12672000
1986-06-10,0.06946352124214172,0.06946352124214172,0.06840307464390118,0.06946352124214172,3427200
1986-06-11,0.06946352124214172,0.06946352124214172,0.06840307464390118,0.06946352124214172,2304000
1986-06-12,0.06681236624717712,0.06946348121512358,0.06628214325358783,0.06946348121512358,13708800
1986-06-13,0.06681236624717712,0.06734258924076642,0.06628214325358783,0.06681236624717712,7891200
1986-06-16,0.06628216803073883,0.06734261441432629,0.06575194483894509,0.06681239122253256,9590400
1986-06-17,0.0673425942659378,0.06840304033224794,0.06681237123278275,0.06681237123278275,13075200
1986-06-18,0.06681236624717712,0.06734258924076642,0.06575192025999854,0.06734258924076642,4348800
1986-06-19,0.06628216803073883,0.06734261441432629,0.06575194483894509,0.06681239122253256,8467200
1986-06-20,0.06654725968837738,0.0668123689201627,0.0662821459053606,0.0662821459053606,3801600
1986-06-23,0.0673425942659378,0.0673425942659378,0.06522170213331756,0.06654726199182102,46195200
1986-06-24,0.06681236624717712,0.0678728122343557,0.06628214325358783,0.06734258924076642,14572800
1986-06-25,0.06575193256139755,0.0673426018397606,0.06575193256139755,0.0668123787469729,15235200
1986-06-26,0.06363102048635483,0.06628213512935281,0.06363102048635483,0.06575191220075322,19152000
1986-06-27,0.06310080736875534,0.06416125339083414,0.06257058435771595,0.06363103037979474,10396800
1986-06-30,0.06522168964147568,0.06681235843628174,0.06257057498346559,0.0631007979150676,62352000
1986-07-01,0.06522168964147568,0.06522168964147568,0.06469146670987366,0.06522168964147568,47577600
1986-07-02,0.06522168964147568,0.06522168964147568,0.06469146670987366,0.06522168964147568,52617600
1986-07-03,0.06628216803073883,0.06681239122253256,0.06575194483894509,0.06575194483894509,14140800
1986-07-07,0.06363102048635483,0.06628213512935281,0.06363102048635483,0.06628213512935281,14054400
1986-07-08,0.062040358781814575,0.0636310277491716,0.061509525927711216,0.0636310277491716,14256000
1986-07-09,0.059388648718595505,0.06204037418765008,0.05885842559781175,0.06204037418765008,46137600
1986-07-10,0.05779799073934555,0.05991888364018262,0.055146874613299215,0.05938866041497335,46886400
1986-07-11,0.059388648718595505,0.06044909496016302,0.057797979356244235,0.057797979356244235,17395200
1986-07-14,0.05859329551458359,0.0599188552245973,0.05779796332956023,0.05779796332956023,28598400
1986-07-15,0.059388648718595505,0.06044909496016302,0.057797979356244235,0.05859331176180369,13190400
1986-07-16,0.06150953844189644,0.06150953844189644,0.05991886915091594,0.05991886915091594,9360000
1986-07-17,0.06257056444883347,0.06257056444883347,0.06097928605702325,0.06150950889935482,6940800
1986-07-18,0.06310080736875534,0.06363103037979474,0.060979305459588184,0.06257058435771595,12326400
1986-07-21,0.06310080736875534,0.06416125339083414,0.06310080736875534,0.06310080736875534,3513600
1986-07-22,0.06522168964147568,0.06522168964147568,0.0631007979150676,0.0631007979150676,10512000
1986-07-23,0.06363102048635483,0.06628213512935281,0.06363102048635483,0.06522168927215362,20793600
1986-07-24,0.06575193256139755,0.0668123787469729,0.06469148637582219,0.06469148637582219,14140800
1986-07-25,0.06628216803073883,0.06681239122253256,0.06575194483894509,0.06575194483894509,20448000
1986-07-28,0.06469151377677917,0.06628218372889177,0.06469151377677917,0.06628218372889177,11808000
1986-07-29,0.06310080736875534,0.06522169941291293,0.06204036134667655,0.06469147640187355,14054400
1986-07-30,0.060979314148426056,0.06310081635988242,0.05885842180206615,0.06310081635988242,26409600
1986-07-31,0.06044909358024597,0.06150953979760588,0.06044909358024597,0.06097931668892592,15638400
1986-08-01,0.05991886183619499,0.06097930790072581,0.05938863880392958,0.0604490848684604,12902400
1986-08-04,0.05991886183619499,0.05991886183619499,0.058328192739398765,0.05991886183619499,12441600
1986-08-05,0.059388648718595505,0.06044909496016302,0.059388648718595505,0.05991887183937926,2822400
1986-08-06,0.05885842442512512,0.05991887064556446,0.05779797820468578,0.05938864753534479,18316800
1986-08-07,0.05832819640636444,0.05938864253756318,0.05779797334076508,0.05885841947196382,3657600
1986-08-08,0.05885842442512512,0.05991887064556446,0.05832820131490545,0.05832820131490545,4147200
1986-08-11,0.060979314148426056,0.06150953723501604,0.05991886797524611,0.05991886797524611,7948800
1986-08-12,0.06257056444883347,0.06257056444883347,0.06097928605702325,0.06097928605702325,9993600
1986-08-13,0.06310080736875534,0.06310080736875534,0.06204036134667655,0.06257058435771595,6883200
1986-08-14,0.06469151377677917,0.06522173709415005,0.06310084382466657,0.06310084382466657,20131200
1986-08-15,0.06495659053325653,0.06522169976459,0.06416125373679325,0.06469147675069162,6105600
1986-08-18,0.06416123360395432,0.06522167929899901,0.06416123360395432,0.06495657015085284,12787200
1986-08-19,0.06416123360395432,0.0644263473033305,0.06310078790890962,0.06416123360395432,20390400
1986-08-20,0.06363102048635483,0.06416124341495442,0.06363102048635483,0.06416124341495442,20764800
1986-08-21,0.06363102048635483,0.06469146634355402,0.06363102048635483,0.06363102048635483,49536000
1986-08-22,0.06257056444883347,0.06416123297582817,0.06150950889935482,0.06363101013349659,5760000
1986-08-25,0.06257056444883347,0.06257056444883347,0.06150950889935482,0.06257056444883347,2419200
1986-08-26,0.062040358781814575,0.0625705817709336,0.06204035878181458,0.0625705817709336,10857600
1986-08-27,0.062040358781814575,0.0625705817709336,0.061509525927711216,0.06204035878181458,9532800
1986-08-28,0.062040358781814575,0.0625705817709336,0.06204035878181458,0.06204035878181458,3427200
1986-08-29,0.06044909358024597,0.06257059588008766,0.059388647362886064,0.062040372771407705,25430400
1986-09-02,0.05885842442512512,0.06044909375578413,0.05806308748417949,0.06044909375578413,5212800
1986-09-03,0.057267751544713974,0.058328197699421366,0.05567708231265289,0.058328197699421366,18316800
1986-09-04,0.062040358781814575,0.06204035878181458,0.05832818799299716,0.05832818799299716,39427200
1986-09-05,0.06469151377677917,0.06469151377677917,0.06150956400719207,0.062040397189924844,26352000
1986-09-08,0.06416123360395432,0.06522167929899901,0.06416123360395432,0.06469145645147667,9619200
1986-09-09,0.06522168964147568,0.06681235843628174,0.06416124377827165,0.06416124377827165,37526400
1986-09-10,0.06416123360395432,0.06575190214652135,0.06416123360395432,0.06522167929899901,10886400
1986-09-11,0.06150953844189644,0.06469148688896587,0.06150953844189644,0.06416126379197236,35654400
1986-09-12,0.05991886183619499,0.0620403638302906,0.05991886183619499,0.06150953093299122,24451200
1986-09-15,0.060979314148426056,0.060979314148426056,0.05885842180206615,0.05991886797524611,22492800
1986-09-16,0.060979314148426056,0.06150953723501604,0.05991886797524611,0.060979314148426056,5184000
1986-09-17,0.06257056444883347,0.06363101013349659,0.060449063214691685,0.06097928605702325,8035200
1986-09-18,0.06310080736875534,0.06416125339083414,0.06257058435771595,0.06257058435771595,5356800
1986-09-19,0.06310080736875534,0.06363103037979474,0.06257058435771595,0.06310080736875534,2505600
1986-09-22,0.06257056444883347,0.06310078729116503,0.06257056444883347,0.06310078729116503,4492800
1986-09-23,0.06363102048635483,0.06416124341495442,0.06257057462915563,0.06257057462915563,5961600
1986-09-24,0.0628357008099556,0.06363103308470804,0.06257058701755037,0.06363103308470804,4780800
1986-09-25,0.06150953844189644,0.06310081759798536,0.06150953844189644,0.06283570832510468,5155200
1986-09-26,0.06150953844189644,0.062040371403998366,0.06097931534490294,0.06150953844189644,2332800
1986-09-29,0.05991886183619499,0.06150953093299122,0.05991886183619499,0.06150953093299122,6192000
1986-09-30,0.05991886183619499,0.06097930790072581,0.05991886183619499,0.05991886183619499,5184000
1986-10-01,0.059388648718595505,0.060979318080946775,0.05832820247702799,0.05991887183937926,32428800
1986-10-02,0.059388648718595505,0.06044909496016302,0.05885842559781175,0.059388648718595505,22723200
1986-10-03,0.05991886183619499,0.0604490848684604,0.05938863880392958,0.05938863880392958,14716800
1986-10-06,0.06469151377677917,0.06575196041152091,0.06150956400719207,0.06150956400719207,85334400
1986-10-07,0.06601705402135849,0.06734260963107395,0.06469149386041038,0.06469149386041038,59788800
1986-10-08,0.06787284463644028,0.06866817723089554,0.065221728402867,0.0660170655485557,119606400
1986-10-09,0.06999371200799942,0.07158499103107045,0.06787281979731466,0.06787281979731466,92563200
1986-10-10,0.07317565381526947,0.0747663228347311,0.06893325989836747,0.0699937059113419,76752000
1986-10-13,0.06999371200799942,0.07317566018908402,0.06999371200799942,0.07317566018908402,27129600
1986-10-14,0.07105417549610138,0.07158500854369351,0.0705239523137159,0.0705239523137159,12873600
1986-10-15,0.07423612475395203,0.07476634793846831,0.07105417578164525,0.07105417578164525,63532800
1986-10-16,0.07423612475395203,0.07476634793846831,0.07370590156943575,0.07423612475395203,21859200
1986-10-17,0.07635700702667236,0.076887225587285,0.07423611457929269,0.07423611457929269,124444800
1986-10-20,0.07688723504543304,0.07794768139957182,0.07476634688838832,0.0763570164195965,43545600
1986-10-21,0.08006855845451355,0.08006855845451355,0.07741744763868937,0.07741744763868937,112377600
1986-10-22,0.08006855845451355,0.08086389534024636,0.07953833993233426,0.08006855845451355,54576000
1986-10-23,0.08006855845451355,0.08059878607915671,0.07927323067124463,0.08006855845451355,70444800
1986-10-24,0.07953835278749466,0.080068571395369,0.0774174601510665,0.080068571395369,101376000
1986-10-27,0.08219007402658463,0.08219007402658463,0.08006856265412095,0.08006856265412095,125654400
1986-10-28,0.08404584974050522,0.0853714143470065,0.08219007567583964,0.08219007567583964,142646400
1986-10-29,0.08165986090898514,0.08431098143820477,0.08059880465256863,0.08404586301355661,53222400
1986-10-30,0.083250492811203,0.0843109386643974,0.08112960110481421,0.08165981948018071,44380800
1986-10-31,0.08219007402658463,0.08431096643147062,0.08165984637413093,0.08325052022902762,63734400
1986-11-03,0.08378074318170547,0.08431097086202269,0.08272029692353589,0.08272029692353589,42192000
1986-11-04,0.08696208894252777,0.08696208894252777,0.08378074991243831,0.08378074991243831,54403200
1986-11-05,0.09226491302251816,0.09279514064485199,0.08643184482408661,0.08696207244642044,45100800
1986-11-06,0.09438586235046387,0.09650675591666592,0.09173474994394598,0.09226496878426181,72576000
1986-11-07,0.0938555896282196,0.09491603580252488,0.09226491581552963,0.09438580816414018,44323200
1986-11-10,0.09014341980218887,0.09385559608392244,0.08961319212733333,0.09385559608392244,28684800
1986-11-11,0.0906742587685585,0.09173470503248644,0.0906742587685585,0.0906742587685585,11894400
1986-11-12,0.0906742587685585,0.0927951512964144,0.089613193537017,0.0906742587685585,34156800
1986-11-13,0.08934809267520905,0.09120448595296873,0.08908298335983447,0.09067426732221959,30211200
1986-11-14,0.09014341980218887,0.09014341980218887,0.08749229963284069,0.08934808284113795,18720000
1986-11-17,0.0906742587685585,0.09173470503248644,0.08908297495628548,0.09014342122021342,24307200
1986-11-18,0.08590161055326462,0.09120445015703164,0.08590161055326462,0.09067423173438272,59673600
1986-11-19,0.0890829935669899,0.08961321225849164,0.08590165411057898,0.08590165411057898,48729600
1986-11-20,0.09597648680210114,0.09597648680210114,0.08908298035489294,0.08908298035489294,98179200
1986-11-21,0.09915783256292343,0.10021889793127867,0.09650672111250183,0.09650672111250183,91065600
1986-11-24,0.10711173713207245,0.10764195549479333,0.09597644152296324,0.09915777900667201,173836800
1986-11-25,0.1081722304224968,0.10870244901786066,0.10658155643147485,0.10711178412930389,95788800
1986-11-26,0.10711173713207245,0.10870240132269625,0.10711173713207245,0.10817218295997537,38793600
1986-11-28,0.10552111268043518,0.1076420053179163,0.10446067546415999,0.10711178670977871,41328000
1986-12-01,0.10340019315481186,0.106051303477656,0.10286996562876571,0.10552107595160984,40291200
1986-12-02,0.10393045097589493,0.10605134367913381,0.10393045097589493,0.10393045097589493,28771200
1986-12-03,0.10313507914543152,0.10499086191036038,0.10286996992257384,0.10393041591646711,35164800
1986-12-04,0.10446063429117203,0.1055210710894778,0.10233974248963694,0.10313507008836625,42508800
1986-12-05,0.10393045097589493,0.10499089732751438,0.10393045097589493,0.10446067870293749,107510400
1986-12-08,0.10286994278430939,0.10499083421258057,0.1012792787643361,0.10393038849844498,22665600
1986-12-09,0.10233976691961288,0.10340021307352419,0.10180953929142524,0.10286998544533656,16099200
1986-12-10,0.10313507914543152,0.10340019747075177,0.10127930548296524,0.1023397514768585,27590400
1986-12-11,0.10393045097589493,0.10446067870293749,0.1028700046242755,0.10313511393656394,11635200
1986-12-12,0.10021889954805374,0.10393045745901366,0.10021889954805374,0.10393045745901366,25286400
1986-12-15,0.09756714105606079,0.1007490892604306,0.09597646733517505,0.10021887075511109,50774400
1986-12-16,0.09862758219242096,0.10021886569807255,0.0980973546113931,0.0980973546113931,77299200
1986-12-17,0.0996880754828453,0.10021891318040788,0.09862762892082781,0.09862762892082781,23356800
1986-12-18,0.1004839763045311,0.1007490855474205,0.09915780202011806,0.09968802960836015,12672000
1986-12-19,0.10286994278430939,0.10393038849844498,0.1007490513560382,0.1007490513560382,56592000
1986-12-22,0.10393045097589493,0.10499089732751438,0.1028700046242755,0.1028700046242755,18316800
1986-12-23,0.10499084740877151,0.10499084740877151,0.10393040156134958,0.10393040156134958,23788800
1986-12-24,0.10472577065229416,0.10499087992062901,0.10446066138395932,0.10499087992062901,7027200
1986-12-26,0.10446063429117203,0.1055210710894778,0.10446063429117204,0.10472574349074848,3715200
1986-12-29,0.10021889954805374,0.10552112253443471,0.10021889954805374,0.1044606852191315,41702400
1986-12-30,0.10127929598093033,0.10180951437690051,0.09915778522472822,0.1002188500865282,25401600
1986-12-31,0.10233976691961288,0.10393043159924786,0.10127932076570156,0.10127932076570156,23356800
1987-01-02,0.10127929598093033,0.10340018776973454,0.1007490684824984,0.10233974187533243,12643200
1987-01-05,0.10711173713207245,0.10817218295997537,0.10074906216465489,0.10127928962983693,48499200
1987-01-06,0.10870243608951569,0.10923266372428296,0.10658154375537471,0.10711177139014198,40032000
1987-01-07,0.11453550308942795,0.11453550308942795,0.1087024348222195,0.1087024348222195,60998400
1987-01-08,0.11824705451726913,0.11930811958961328,0.11506571620279878,0.11506571620279878,61488000
1987-01-09,0.12301971018314362,0.1235499379323733,0.11771686833795247,0.11824708698471612,63705600
1987-01-12,0.13097363710403442,0.1320340832128763,0.12195923076258734,0.1230196768714292,128793600
1987-01-13,0.1272614598274231,0.1299131894849935,0.12514056763439405,0.1299131894849935,76320000
1987-01-14,0.1272614598274231,0.12779167832444863,0.12461034003490506,0.1272614598274231,69465600
1987-01-15,0.13415493071079254,0.1373362681926927,0.12726142751967517,0.12726142751967517,117014400
1987-01-16,0.13097363710403442,0.13415496632809645,0.1283219074156385,0.13415496632809645,65433600
1987-01-19,0.13574568927288055,0.13574568927288055,0.12832195395359475,0.13097368460368208,88243200
1987-01-20,0.13786658644676208,0.1410485358889668,0.13521546558144054,0.13574569339549172,95760000
1987-01-21,0.14369964599609375,0.14741121334428528,0.13521546402346904,0.137866584858244,108489600
1987-01-22,0.15801681578159332,0.15854703421048644,0.13945779629852667,0.1436995710370586,116035200
1987-01-23,0.14316940307617188,0.16437954948778497,0.14316940307617188,0.15801687148341442,317894400
1987-01-26,0.1458205282688141,0.14741120247286188,0.13945785876002198,0.14422986316723266,116553600
1987-01-27,0.15165357291698456,0.15377445633304623,0.1458205040746581,0.1458205040746581,114105600
1987-01-28,0.15218381583690643,0.15430470856781042,0.14741119277593254,0.15165358810294755,76723200
1987-01-29,0.1458205282688141,0.15377448184690112,0.14263919806565123,0.1521838258477861,79228800
1987-01-30,0.1551000028848648,0.15536510302510606,0.1436995863539725,0.14582047850053514,104169600
1987-02-02,0.15483492612838745,0.1580168750679425,0.15483492612838745,0.15510004454476609,46915200
1987-02-03,0.15218381583690643,0.1564256012987144,0.14953269537204356,0.15483492719930353,59328000
1987-02-04,0.15271401405334473,0.15324423261395737,0.15059312160596505,0.1521837954927321,31737600
1987-02-05,0.15165357291698456,0.15377445633304623,0.15006290807932207,0.15271401917624783,42652800
1987-02-06,0.14608564972877502,0.15244893833701537,0.14529031261028583,0.15165360121852617,45619200
1987-02-09,0.14476004242897034,0.14582048857551969,0.14396471464590624,0.14582048857551969,136080000
1987-02-10,0.14529024064540863,0.14529024064540863,0.14157868443497065,0.1447600131282249,44668800
1987-02-11,0.15218381583690643,0.15218381583690643,0.14582051867652165,0.14582051867652165,60307200
1987-02-12,0.16278885304927826,0.16358418996606885,0.15218379040431013,0.15218379040431013,185731200
1987-02-13,0.16119816899299622,0.16490971634357535,0.15748660343749177,0.16278882434113356,81763200
1987-02-17,0.162258580327034,0.16278879869287435,0.15748657862462612,0.16119814359535334,70732800
1987-02-18,0.15218381583690643,0.16490977298507162,0.15165358810294755,0.16225866162267452,128592000
1987-02-19,0.1458205282688141,0.15165359807894802,0.14422986316723266,0.15165359807894802,317750400
1987-02-20,0.14422984421253204,0.14582050910506814,0.14210895162084047,0.14582050910506814,87897600
1987-02-23,0.1532442271709442,0.15536511954299287,0.14104849071779277,0.14422982927586575,125913600
1987-02-24,0.16066792607307434,0.16119816270670095,0.15324419448903615,0.15324419448903615,120816000
1987-02-25,0.15801681578159332,0.16358415479728267,0.15695575995637076,0.16066792613098357,65001600
1987-02-26,0.1638493537902832,0.16862197737754972,0.15483494427345326,0.1580168935859001,145209600
1987-02-27,0.16278885304927826,0.1649097454257437,0.16013774212992857,0.1638493083399752,37555200
1987-03-02,0.15801681578159332,0.16278881805148068,0.15695575995637076,0.16278881805148068,79516800
1987-03-03,0.15801681578159332,0.1596074892731973,0.15589530489365988,0.15801681578159332,81100800
1987-03-04,0.16915206611156464,0.1696822843941712,0.15748655390235675,0.15801677218496332,98179200
1987-03-05,0.177106112241745,0.18081767869006732,0.16915216000549765,0.16915216000549765,128188800
1987-03-06,0.1765759438276291,0.17816661821521743,0.17233353862956516,0.17710616255518025,63561600
1987-03-09,0.17339394986629486,0.17710611718082028,0.17233349447794502,0.17657589858911044,38275200
1987-03-10,0.17869681119918823,0.18081770400878577,0.17286373245386621,0.17339396930996476,74102400
1987-03-11,0.18134792149066925,0.1824083587861645,0.17922702869474666,0.18134792149066925,43862400
1987-03-12,0.18214330077171326,0.18346885680071137,0.17710617693855862,0.18134796351332713,71337600
1987-03-13,0.1755148023366928,0.18346875297745002,0.17180323663287683,0.1821431976985713,105120000
1987-03-16,0.17445425689220428,0.17498447508832687,0.16915203852114524,0.17498447508832687,88473600
1987-03-17,0.1802874356508255,0.18134787266078656,0.1739241400087524,0.17445435851373292,54547200
1987-03-18,0.18983206152915955,0.19142271705249256,0.18134787361747914,0.18134787361747914,119347200
1987-03-19,0.19354365766048431,0.19354365766048431,0.1866507607218656,0.18983210897349384,62812800
1987-03-20,0.19142267107963562,0.19354356280631152,0.19036223431875912,0.19354356280631152,38246400
1987-03-23,0.19009709358215332,0.1940737582733173,0.18824132036726096,0.19142264847920798,67478400
1987-03-24,0.19142267107963562,0.19248312604543505,0.18558961351758932,0.18558961351758932,69609600
1987-03-25,0.19062741100788116,0.19248320339252759,0.18930185542166528,0.19142274800059672,33840000
1987-03-26,0.18930181860923767,0.19089249228533972,0.1887716001188459,0.19062737393768048,33379200
1987-03-27,0.19460415840148926,0.19884654568303034,0.1903623718828391,0.1903623718828391,120873600
1987-03-30,0.20520973205566406,0.20520973205566406,0.18771115706899513,0.1946040518360077,186134400
1987-03-31,0.20520973205566406,0.20998173472475537,0.20255800251700593,0.20255800251700593,125337600
1987-04-01,0.19301347434520721,0.2094516205726963,0.19195301866560427,0.20520983426415496,259430400
1987-04-02,0.20149756968021393,0.20573997331336494,0.19619534795068497,0.19619534795068497,159955200
1987-04-03,0.21157237887382507,0.2126328156725859,0.20149751929357743,0.20149751929357743,155606400
1987-04-06,0.21051190793514252,0.21210258121779907,0.20680036121550685,0.2115723628585543,98956800
1987-04-07,0.1993766576051712,0.2105119364443857,0.1993766576051712,0.2105119364443857,73728000
1987-04-08,0.20520973205566406,0.20733062415358533,0.1993766734725871,0.1993766734725871,106214400
1987-04-09,0.20149756968021393,0.2052097547813977,0.1999069140843121,0.2052097547813977,71568000
1987-04-10,0.20282317698001862,0.20308827718753678,0.20096738450273574,0.2014976031227032,43372800
1987-04-13,0.19619540870189667,0.2025580876704692,0.19513435234185317,0.2025580876704692,50256000
1987-04-14,0.1993766576051712,0.20255798639640357,0.19301336285034293,0.19619531060901413,87379200
1987-04-15,0.20361840724945068,0.20573991797922012,0.20096729709770736,0.20096729709770736,95961600
1987-04-16,0.20892126858234406,0.2131630339804907,0.20308819260949007,0.20361841100864297,188092800
1987-04-20,0.20308822393417358,0.2110421747304704,0.2025580054532389,0.20892130080673157,100310400
1987-04-21,0.20627015829086304,0.20786083183293422,0.1988464264686168,0.20308821044418987,113184000
1987-04-22,0.20892126858234406,0.20945148698149696,0.2062701401767325,0.2062701401767325,74678400
1987-04-23,0.20892126858234406,0.2110421421789556,0.20573992177757963,0.20892126858234408,48326400
1987-04-24,0.20998169481754303,0.21104213156250362,0.2062701298003356,0.2089212580725824,54172800
1987-04-27,0.20998169481754303,0.2115723681399066,0.2062701298003356,0.20998169481754303,53107200
1987-04-28,0.22535938024520874,0.2258896168354617,0.20786080816009106,0.20998169990633359,111081600
1987-04-29,0.21899615228176117,0.23119188781153543,0.21899615228176117,0.22535942967876313,85161600
1987-04-30,0.22058694064617157,0.22535956541281857,0.21581493484741862,0.21899628418321263,88041600
1987-05-01,0.22270770370960236,0.2232379404250015,0.21793570070550194,0.22058681146278802,37843200
1987-05-04,0.22695006430149078,0.22854073773736638,0.2216472248210562,0.22270766164169062,34531200
1987-05-05,0.2455091029405594,0.2455091029405594,0.2274802926295305,0.2274802926295305,110995200
1987-05-06,0.2396760731935501,0.24763004302877897,0.23861563612048964,0.2455091506777297,153504000
1987-05-07,0.25081124901771545,0.25134146729330215,0.2380853004117814,0.2396759552385414,289699200
1987-05-08,0.2683098614215851,0.27202204533572455,0.25134150845498904,0.25134150845498904,150048000
1987-05-11,0.2608861029148102,0.26830983277829124,0.26062100286436224,0.26830983277829124,127382400
1987-05-12,0.2518717348575592,0.26353784911438516,0.24816017006056582,0.26088612023702257,148464000
